Pm_gene_id,Nn_target_id,Naja_sg_1,Em_sg_1,Em_sg_2,Pg_sg_1,Pg_sg2,Py_sg_1,Py_sg_2
107291476,Nana03873,9.164,0.29511,0.167483,1.26836,1.39628,1.28938,5.28031
107291478,Nana03877,14.9411,1.94788,1.26805,16.9573,10.6348,3.93825,12.0518
107291480,Nana03881,90.10184,8.67931,4.02386,30.5039,23.866,45.6117,114.51
107302132,Nana03832,0,0.194216,0.155841,0.0401402,0,0.38065,0
107291492,Nana03855,1.24513,0.0893202,0.119447,0.292514,0.0878222,0,0.142916
107291499,Nana03889,2.16562,0.126465,0.101474,0.508287,0.0763022,0.0865548,0.4051
107291509,Nana10221,34.16,22.1284,14.0326,43.7353,33.1861,16.3391,29.596
107291510,Nana15833,3.95851,0.318505,0.182545,0.0588123,0.635666,2.69537,2.62814
107291520,Nana15840,3.93936,7.97325,3.14028,4.2581,6.29223,9.45468,8.60427
107291541,Nana04081,23.539,1.3896,0.783971,4.07453,5.24611,6.45855,15.5547
107291547,Nana14201,2.64874,0.668588,0.298034,1.12417,0.985537,2.48862,0.970621
107291560,Nana32262,8.36389,1.87481,1.18997,35.5337,34.564,0.206475,0.120795
107291561,Nana32300,0.2337,0.446675,0.46081,2.04297,2.55569,0.136592,2.87681
107291566,Nana32276,0.0436725,0,0,0,0,0,0
107291573,Nana32299,7.10636,10.2418,5.37338,3.03669,3.15594,3.69366,2.88123
107291577,Nana32292,12.24861,0.180178,0.192761,0.376016,0.338677,0,0
107291579,Nana32289,2.048825,2.27806,0.653156,1.01702,0,0,0.281884
107291581,Nana32281,15.2464,55.191,31.9088,9.82259,15.807,13.7988,26.578
107291584,Nana32275,24.912021,3.54906,4.19854,4.37057,5.23276,12.8903,21.4508
107291587,Nana32273,14.34379,1.54129,0.643081,7.81151,8.82926,5.78836,21.9309
107291594,Nana01592,22.2386,1.38061,0.753295,2.79139,4.19034,3.09929,10.0304
107291602,Nana11575,11.2108,0.946858,0.420086,2.26677,3.1646,4.41045,6.19264
107291606,Nana11584,11.1476,1.5368,0.455711,9.15869,3.6176,0,1.36214
107291633,Nana10200,5.97801,1.09658,0.688597,3.41987,3.97869,1.85248,1.87853
107291634,Nana30910,27.8606,23170.4,16701.7,15126.3,4314.64,95938.4,3535.2
107291639,Nana30898,1.19091,0.174908,0.233904,0.481672,0.216921,0,0.245203
107291640,Nana30895,0.816427,0.819523,0.657568,0,0,0.115326,0.674695
107291644,Nana10202,4.45506,0.037952,0,0.536051,0.307249,0,0
107291645,Nana30884,2.27123,0.458093,0.477804,0.768466,0.562377,4.54006,2.42843
107291646,Nana30876,14.0767,0.875748,0.140537,1.74248,3.78833,9.39433,10.4686
107291647,Nana30874,34.8022,9.23259,5.78607,12.772,11.9881,39.1305,102.344
107291648,Nana30873,242.111,6.06975,2.01529,2.95881,5.45957,41.1076,60.5512
107291651,Nana30907,15.067,3.23281,2.32957,3.18797,3.70503,6.51539,20.1797
107291654,Nana10222,0.175275,0,0.0679909,0.126019,0.113505,2.18109,3.40271
107291662,Nana30875,17.6851,4.8395,3.41712,18.0907,14.4908,9.70587,20.6907
107291666,Nana32483,9.56436,3.44286,2.71084,4.45321,2.81474,7.94496,17.7721
107291669,Nana32520,0.0369989,0.216434,0.274963,0,0,0.0732429,0.171399
107291672,Nana22671,76.1131,0.882264,0,380.635,150.668,198.777,711.724
107291673,Nana22672,14.2329,2.27304,1.51986,8.82393,4.68915,8.00737,12.3503
107291679,Nana02907,25.4368,5.11882,3.09596,13.1608,16.9718,10.2398,40.5281
107291682,Nana02904,0.0496798,0.799588,0,0,0,0,0
107291703,Nana26790,0,50.5745,30.0199,2.78454,1.91434,3.12436,1.21857
107291709,Nana20947,0.132414,3.13148,1.46569,1.57795,0.553865,0.811839,0
107291712,Nana17779,0.235798,0.0900891,0.144571,1.55515,0.700359,0,0
107291715,Nana28610,33.3902,5.38191,2.93892,2.47727,3.13584,23.8159,49.7612
107291727,Nana32907,0.988096,0.34356,0.0780174,0.307612,0.102077,0.285042,0.29183
107291735,Nana34258,23.375339,1.31207,0.522238,1.00579,1.73787,3.67572,7.21933
107291736,Nana34252,4.1024,0.371085,0.411177,0.560626,0.0388427,0,0
107291737,Nana34251,6.00314,1.80896,1.39282,1.30663,1.81881,3.05044,2.7975
107291742,Nana34261,54.6706,11.5045,3.7442,91.3986,171.428,206.284,1135.06
107291743,Nana34256,0,0,0,0,0,0,0
107291753,Nana09446,46.1112,5.34887,2.23683,7.32625,6.90402,11.9378,29.9317
107291771,Nana24909,1.38112,0.826671,0.350075,0.932558,0.519494,0.767146,0.414284
107291822,Nana01871,0,0,0,0,0,0,0
107291831,Nana26792,10.8267,3.316,1.33881,4.65514,5.07046,6.21016,16.9003
107291841,Nana26807,13.6019,0.594066,0.699105,2.93551,4.615,3.33921,5.20948
107291847,Nana11273,10.6783,5.03268,5.35903,2.09157,6.23127,13.2077,34.9219
107291855,Nana19032,40.6566,0,0,0,0,0,0
107291875,Nana27118,7.70536,2.22958,1.17907,2.51135,4.09554,2.36164,12.9465
107291885,Nana34292,3.53386,1.00429,0.549427,1.92547,2.4013,2.99894,8.83293
107291892,Nana34315,7.02993,0.619803,0.191277,1.59314,0.584888,0.637443,2.65192
107291898,Nana26812,0.0343268,0.088688,0,0,0,0,0.304027
107291902,Nana01298,0,5.6864,2.37269,18.3208,12.7275,2.35997,7.84219
107291903,Nana01300,0.506878,0.147913,0.178027,0,0,2.08311,4.5701
107291904,Nana09005,0,0,0,0,0,0,0
107291907,Nana00920,12.0856,8.16359,6.42011,3.9906,3.2349,10.7653,38.7575
107291908,Nana00921,8.38896,1.84863,1.04445,1.38213,2.09046,1.03652,5.8774
107291916,Nana32988,10.05165,0.542099,0.374553,1.83282,2.49124,3.64645,9.8041
107291935,Nana02639,0.00207734,0.012762,0,0,0,0,0
107291936,Nana30842,13.6255,0.363167,0.141759,2.50057,4.34877,5.22603,4.02394
107291940,Nana30829,3.78409,0.120983,0.0970751,0.139516,0.0628308,0,0
107291953,Nana30823,9.72285,4.08582,3.487,5.23291,6.21606,20.6849,21.8674
107291954,Nana09000,17.202,6.06271,2.65338,7.79107,10.7501,7.15725,10.4681
107291955,Nana30825,1.41985,1.27949,1.13822,0.12387,1.33884,0,0.583785
107291964,Nana30862,0.730474,0.187153,0.15017,0.159899,0,0.40841,0
107291969,Nana30799,19.991,2.05287,0.250659,4.40063,0.180165,0.443836,0.259659
107291973,Nana30848,26.5597,23.9507,17.7014,25.4943,32.5749,35.9773,41.4058
107291975,Nana30850,21.319,110.232,88.7414,23.0898,13.5817,10.5461,18.366
107291976,Nana30853,11.1721,14.4816,5.51269,5.14072,4.59067,8.74808,8.18869
107291993,Nana28457,18.6758,3.13716,3.28963,3.51674,5.74113,1.95038,2.28207
107291994,Nana28458,8.36928,25.2508,17.3898,24.762,24.2148,20.3091,58.5883
107291996,Nana28454,0.242105,87.465,66.8821,27.769,10.3878,105.873,6.43924
107291997,Nana04270,4.56466,1.17921,0.639302,1.68161,1.72539,2.42692,4.65705
107292000,Nana01350,20.0896,67.8757,79.1715,27.7679,34.9028,27.0541,43.4631
107292013,Nana10565,17.8719,2.58117,1.61969,10.8224,14.0848,4.97736,20.3188
107292019,Nana27550,0.0962359,0,0,0,0,0,0
107292020,Nana27551,0,0,0.040322,0,0,0,0
107292041,Nana32457,28.4007,67.1139,56.5901,12.9589,12.7809,3.90858,11.1474
107292051,Nana32463,1.91714,3.6901,2.49345,4.76444,2.14566,21.4263,24.3106
107292060,Nana02119,6.2371,1.97347,0.887699,0.71381,2.636,0.806993,0.745578
107292063,Nana02117,0.0468008,0,0,0,0,0.304053,0.711527
107292066,Nana01703,1.759514,0,0,0.0563394,0,0.0807313,0
107292068,Nana09002,0,0,0.203812,0,0,0,0
107292069,Nana01701,6.46025,1.2468,0.875354,0.332485,0,0.222022,1.03912
107292070,Nana01700,0.144869,0,0,0,0,0,0
107292090,Nana10564,6.88493,8.10023,7.59004,4.2661,8.92446,5.83764,15.0905
107292095,Nana34217,4.44708,1.99925,1.07002,0.321701,0.482926,3.14649,2.03124
107292106,Nana10184,154.754,38.3804,21.581,54.2562,54.954,67.3381,174.746
107292108,Nana10186,46.6692,2.65228,1.66661,4.31098,7.38133,12.5717,38.9377
107292113,Nana15569,23.7782,6.18016,3.20543,11.4742,19.1856,23.3367,26.8749
107292116,Nana15568,1.1987,0.451614,0.167246,0.143908,0.0648087,0.173474,0
107292117,Nana15572,0.0106685,0,0,0,0.11193,0,0
107292132,Nana04120,0,0,0,0,0,0,0
107292135,Nana04545,17.02782,5.77943,2.84652,7.02866,7.98996,6.49521,20.5806
107292144,Nana13556,0.183853,0.416792,0.292621,0.21911,0.0493379,0,0
107292165,Nana02413,0,0.168617,0.135369,0.120915,0,0,0.294341
107292169,Nana19205,56.5415,3.98123,2.0435,6.0603,12.1063,13.5029,24.2033
107292170,Nana19208,2.21684,0.200471,0.131606,0.181075,0,4.13678,3.89586
107292172,Nana18001,0.0753307,0.211381,0.121673,0.103699,0.0934014,1.56601,1.34731
107292177,Nana11281,5.9526,33153.5,42471.3,9539.13,5477.79,39652.2,3760.26
107292188,Nana05841,56.5694,84.7345,59.56,53.9301,80.5401,65.366,103.252
107292196,Nana09943,4.2217,0.822225,0.344207,1.3588,2.34358,0.666806,4.04291
107292198,Nana09945,4.79361,17.2435,9.65892,2.41326,2.93186,4.35218,8.77993
107292200,Nana16197,35.8086,24.3966,12.5282,14.8636,18.2559,8.22778,28.6624
107292202,Nana09655,0.985079,3.47218,1.7319,0.741126,0.573882,0.990821,0.617578
107292204,Nana09651,51.3208,38.8991,17.4016,10.4337,10.0457,18.2612,16.2752
107292216,Nana17322,5.1795,0.93502,0.525162,0.322901,0.545318,0.968144,2.64319
107292218,Nana34070,4.7437,0.759109,1.1126,2.42793,1.69541,0.236102,0.759703
107292220,Nana34075,11.616,0.618985,0.257526,1.38455,1.8409,6.20743,14.8168
107292228,Nana34074,15.0768,13.9196,11.0466,4.98637,10.0113,5.72548,14.4033
107292229,Nana34056,52.4115,153.372,115.494,54.931,40.3309,123.777,124.501
107292237,Nana02111,11.2455,4.10319,1.33023,4.1645,2.37079,5.2319,5.15915
107292247,Nana20205,52.4711,20.2064,12.7913,21.8791,41.7121,40.4044,73.6109
107292248,Nana28598,10.1927,0.339885,0.124993,0.586143,1.01641,1.02889,3.07183
107292251,Nana24263,24.6135,28.1722,16.9962,7.20677,10.2666,6.04192,5.3021
107292253,Nana24268,6.70136,0.469866,0.616929,4.29588,1.44376,0.395598,0.115719
107292257,Nana02202,46.3021,6.46137,6.09563,72.5019,84.898,70.0832,265.333
107292263,Nana14036,0.0926537,0.120609,0,0.213755,0.128352,0,0
107292266,Nana14034,6.91789,5.18505,1.3699,3.73641,7.68637,6.05454,7.30913
107292267,Nana14033,119.653,229.616,156.389,186.883,138.716,91.287,217.185
107292280,Nana27532,55.257,29.4343,19.7736,50.8094,47.758,23.1936,41.2846
107292307,Nana12333,8.79964,2.08922,1.30183,6.60694,7.14104,11.8144,38.6885
107292322,Nana08633,0,0,0,0,0,0,0
107292326,Nana28760,1.16866,0.103108,0.0992773,0.360873,0.54173,0,0
107292329,Nana28754,0,0,0,0,0,0,0
107292337,Nana37525,7.19843,3.8192,2.33867,4.61459,5.23814,9.30938,9.44027
107292350,Nana37510,11.5851,81.5921,69.0837,7.00789,12.1903,55.8415,72.4404
107292352,Nana37502,8.56487,3.31049,1.53476,2.59038,5.06175,6.96335,18.0799
107292356,Nana37520,186.441,24.8781,12.6133,19.4898,51.0597,36.9206,124.799
107292367,Nana20659,10.1031,5.45472,3.68046,6.1555,11.1342,8.55844,25.0349
107292373,Nana14109,0,0,0,0.142504,0.154023,0,0
107292384,Nana05505,0,0.0196904,0,0,0,0,0
107292391,Nana05506,23.9841,50.4136,37.24,36.3156,51.2181,27.9462,65.1725
107292404,Nana36104,0,3.87336,0,0,0,0,0
107292410,Nana36015,12.7164,9.82761,6.18056,22.3364,22.5862,91.9494,173.995
107292412,Nana36022,14.2823,2.52709,1.86511,7.02469,6.32713,28.4993,16.8474
107292415,Nana36082,15.1847,61.353,39.6859,20.5171,24.3741,22.7682,73.261
107292422,Nana36095,12.4166,1.742,1.11819,3.29073,3.95195,3.00625,12.589
107292427,Nana36109,116.82,50.1628,35.1513,144.443,100.616,117.137,405.024
107292430,Nana36010,57.663,27.5348,8.46385,24.3825,13.4208,38.4799,32.5174
107292452,Nana27267,0.0832574,0.127238,0.0765697,0.126911,0,0,0
107292455,Nana18013,4.9106,0.431196,0.230653,0.266845,0.120174,2.83828,6.83542
107292462,Nana18739,0,0.109764,0.0677472,0,0,3.60868,22.7581
107292470,Nana09297,68.4532,193.86,218.361,94.5772,62.9007,235.402,372.899
107292476,Nana02062,10.4004,0.27874,0.142325,0,0.713509,0,1.0183
107292478,Nana02068,18.6804,2.5642,0.669293,6.07039,4.35978,0.360604,3.37545
107292480,Nana02065,0.0529161,1.3986,2.07027,1.76899,0.167718,0,0
107292482,Nana02060,73.6517,96.6076,78.4765,71.4752,65.4652,204.505,670.756
107292484,Nana22582,101.791,20.8556,12.6511,44.7781,30.5398,8.13333,37.156
107292486,Nana22584,13.1656,8.19513,5.58223,30.3302,17.2476,7.69231,11.5586
107292492,Nana17534,7.35744,8.2242,5.16744,0.653403,1.29474,5.60221,6.38689
107292504,Nana17529,25.6555,28.6207,19.3396,60.7067,47.4797,133.826,187.902
107292509,Nana17512,32.1366,4.14184,3.89941,8.04494,7.48235,29.6035,46.0652
107292517,Nana30427,0.0460935,0,0,0,0,0,0
107292518,Nana20527,0.296249,2.87311,1.20652,1.27883,0.73299,2.1614,0.632247
107292521,Nana15006,4.05598,0.0862356,0.261394,0.437378,1.3041,0.0331996,0.0776916
107292526,Nana14593,14.4685,1.56492,0.353153,6.59982,6.30761,4.23382,20.7328
107292529,Nana27517,2.6322,2.54362,1.49814,1.8005,1.86196,1.715,3.19243
107292533,Nana02577,30.0118,2.848,0.819223,0.714714,1.15873,1.45415,1.13431
107292536,Nana09416,1.49099,0,0.0302054,0.335822,0.100825,0.139234,0
107292542,Nana14029,13.727,4.27343,2.62104,6.59418,7.34237,9.00071,25.0443
107292551,Nana33875,7.15727,2.58355,1.29186,4.92325,4.7479,5.06904,16.7669
107292572,Nana31372,22.0706,0.18024,0.0723107,0,0.153442,0,0
107292573,Nana31388,1.05437,0.0907898,0.0728576,1.83467,1.04637,0,0.940929
107292576,Nana31381,13.5373,3.93116,2.24748,5.53772,5.18536,3.92131,9.38033
107292577,Nana31382,29.33264,7.1259,3.17862,2.35926,4.0765,11.61,30.0661
107292582,Nana15577,2.9282,2.95128,1.15987,0.2311,0.0832606,0.272871,0
107292583,Nana15579,5.16179,21.5633,18.0644,26.1239,21.6661,54.0968,108.346
107292585,Nana15576,0.330176,20.1841,7.3169,6.04581,3.12079,26.0351,1.1539
107292598,Nana31233,3.33333,0.487428,0.414107,0.957026,1.20679,3.87908,5.90043
107292599,Nana31234,0.0230116,0,0,0,0,0,0
107292604,Nana31255,0.11856,0.130321,0.0427766,0,0.0136178,0.0659874,0.0386049
107292605,Nana31256,43.3529,99.3793,82.9041,89.1117,64.3775,93.5155,201.459
107292622,Nana02302,0,0.134312,0.32331,0.0860888,0,0,0
107292625,Nana30410,9.76621,0.649941,0.0592606,0.0801976,0.0361169,0.0767809,0.089839
107292627,Nana02299,2.92153,0.819469,1.47943,1.82297,0.676096,2.92154,9.66071
107292661,Nana04147,6.88768,0.491531,0.262927,1.78329,1.39205,0.396938,0.464445
107292662,Nana04142,20.0711,36.171,17.1237,26.2715,37.8903,8.48454,44.8242
107292665,Nana04168,3.48079,7.38109,7.76269,7.60185,3.19526,2.22719,6.51492
107292669,Nana04148,4.13509,0.159776,0.153841,0.0516238,0.418477,0,0
107292676,Nana24882,0.120143,0,0,0,0,0,0
107292700,Nana16207,7.05134,1.9041,0.787053,1.54394,1.6224,7.55051,15.2598
107292705,Nana23960,4.53894,1.35802,1.47426,6.19894,1.20877,4.7747,15.8781
107292717,Nana09514,0.0416818,0,0,0,0,0,0
107292720,Nana09520,7.39177,12.7147,7.14174,19.5262,18.1235,31.1191,136.193
107292722,Nana16741,3.70245,1.91109,1.24133,2.80287,4.31768,4.04467,5.60895
107292729,Nana11890,0.0471889,0.060845,0.073231,0.0515781,0.0464563,0.149161,0.174529
107292730,Nana11888,3.36354,3.25457,3.9975,0.478336,1.16139,1.14257,9.90866
107292732,Nana16740,0.5141,20.0761,8.7741,0,0.125963,0.343489,0
107292739,Nana02184,0,0,0.116994,0,0,0,0
107292757,Nana20316,0.280506,3.78037,3.58818,0.691673,0.293171,0,0
107292758,Nana20317,0.0253023,0,0.020041,0,0,0,0
107292759,Nana20319,0.819997,2.88696,1.53386,0.538773,0.346623,0.169862,1.1925
107292767,Nana07977,2.82627,0.176332,0.169782,2.07122,1.24992,0.706739,0.826934
107292778,Nana07980,10.2021,14.5896,9.86791,3.38354,5.34897,11.0798,35.1671
107292787,Nana10112,2.58557,0,0.171343,0.528974,0.0866266,0,0.292397
107292788,Nana10113,4.8893,0.264039,0.847403,2.43344,1.64385,1.52723,2.27432
107292790,Nana10109,398.597,0.334871,0.2687,18.9971,45.2928,196.768,421.987
107292801,Nana24544,8.71488,12.5775,23.0971,4.54139,2.09765,0,0
107292802,Nana16245,34.2524,3.96271,1.7053,6.58396,10.4235,5.22351,18.2224
107292804,Nana01783,3.66969,9.33914,6.26674,2.66678,3.33176,4.45248,7.55409
107292805,Nana16246,0,0,0,0,0,0,0
107292819,Nana14272,0,0.105158,0,0,0,0,0
107292825,Nana14269,22.8693,9.62594,10.1002,17.825,33.7334,10.0761,50.2426
107292828,Nana30632,0.0455368,0.0494433,0.0528959,0.0273794,0.0697096,0.193959,0.226946
107292830,Nana19215,27.3569,42.3762,14.201,16.7359,19.9572,37.6243,46.0341
107292842,Nana07866,1.17752,2.24502,1.02934,0.0733114,0.330157,2.16576,3.66036
107292865,Nana16728,9.45744,17.0575,12.8932,8.7369,15.5467,4.01921,12.0181
107292886,Nana31729,60.4749,4.95676,1.4225,5.38197,12.1834,37.4344,29.0631
107292888,Nana31717,162.76,398.8,328.006,90.4046,100.256,199.093,483.673
107292898,Nana36303,1.14029,0,0,0.608786,1.43611,3.86604,6.33295
107292902,Nana36294,0.524517,0,0,0,0,0,0
107292903,Nana36289,93.2838,58.721,25.2926,14.6777,10.9694,16.4899,33.115
107292932,Nana04905,52.0847,48.3102,35.0805,47.9028,54.4718,103.159,156.986
107292934,Nana04911,4.86048,1.04655,0.567381,4.04861,5.52051,4.06263,12.7327
107292935,Nana04910,3.71221,20.402,19.0996,3.79922,3.55883,56.2964,58.9972
107292936,Nana04912,63.7153,76.7182,70.7963,68.4633,47.4515,111.214,97.8334
107292943,Nana16244,15.9123,0.561313,0.640015,2.34182,15.4788,0.130156,0.253819
107292952,Nana05246,5.70823,192.902,135.693,22.8356,43.5092,22.9041,110.351
107292953,Nana05247,8.978307,27.2188,24.9906,11.3135,10.8474,11.1563,39.4218
107292964,Nana35165,0.087295,0,0,0.230717,0,0,0
107292969,Nana08327,124.444,42.9158,30.8451,61.312,98.8625,42.5642,127.576
107292977,Nana25737,0,0.295826,0.296711,0.113638,0.129566,0,0
107292979,Nana19113,0.110537,0,0,0.12923,0,0,0
107292981,Nana19116,0.0668573,2.58052,1.41575,0.0468893,0.168933,0,0
107292986,Nana26814,22.722,1.69699,2.07491,2.21282,4.2091,2.1522,8.32555
107292991,Nana14877,0.291618,0,0,0.0326337,0,0.067768,0
107292999,Nana10617,13.7456,1.49307,0.793673,0.756719,0.740844,0.683265,1.89874
107293002,Nana32868,2.41795,2.07617,9.86031,3.24831,4.98816,2.70741,6.33572
107293003,Nana32869,1.53394,3.3986,2.2614,0.69383,0.624932,1.20885,4.44414
107293007,Nana32867,6.798,4.87096,2.53353,9.24376,7.42086,13.0812,31.5992
107293020,Nana08330,111.269,41.0871,41.4377,50.3544,42.9216,66.9637,63.6192
107293034,Nana20536,2.82713,6.32183,7.64306,15.0127,8.78149,1.23462,1.44459
107293045,Nana01894,0.309664,63.6508,24.5789,128.843,39.5111,190.198,17.1548
107293053,Nana30245,26.6604,13.9201,10.9282,10.021,12.2753,42.6657,150.058
107293071,Nana29589,0,0.107982,0.0288809,0.353934,0,0,0
107293078,Nana05333,44.019,20.9696,9.88818,86.0547,79.7402,62.8136,84.2895
107293084,Nana05348,38.1138,142.693,81.184,59.1924,48.378,81.2551,244.189
107293085,Nana24260,38.7256,5.43201,4.18465,4.36312,3.29258,27.3912,33.6806
107293088,Nana38823,44.0304,22.6748,20.3538,9.76957,25.3631,56.9575,89.9325
107293100,Nana24252,20.8422,3.67901,3.41124,0.156673,0.28223,10.694,8.86315
107293103,Nana39370,48.616,45.4853,24.9661,18.2508,15.1953,56.4138,182.409
107293109,Nana29598,22.6914,347.985,442.915,74.4887,43.3302,183.248,204.914
107293122,Nana00481,24.4535,0,0,7.86115,17.1956,24.7849,57.9996
107293123,Nana27386,0.0749506,0.229105,0.127657,0.342063,0.438111,0.062293,0
107293125,Nana11263,0.115649,0,0,0.0734963,0,0,0
107293131,Nana29594,0.236113,14.2949,4.49136,11.4966,2.50868,5.15316,1.37035
107293146,Nana28314,338.984,26.1488,20.5657,5.40445,2.89277,0,0
107293151,Nana18024,12.142451,2.38449,2.18659,5.99547,6.75752,12.3553,12.1435
107293152,Nana18020,2.4747,0.160143,0.051398,0.320373,0.627483,0.651472,1.22234
107293159,Nana32227,0,0,0,0,0.357408,0,0
107293167,Nana32221,8.77968,3.27485,1.35136,0.316068,1.93584,0.38502,2.13987
107293168,Nana27568,1.70852,1.51268,0.202301,2.24519,1.61779,2.4932,10.4676
107293170,Nana20323,3.18525,1.77616,1.03648,1.69681,4.84447,3.78328,8.63207
107293172,Nana28712,5.26897,0.0991998,0.127352,0.282621,1.04137,0.0475669,0.33394
107293173,Nana28709,0.863031,0.675155,0.433391,1.02254,0.879279,1.07569,0
107293197,Nana08487,16.4422,4.92628,4.55218,3.7521,5.13425,4.11594,17.7529
107293199,Nana08488,2.9845,5.75171,4.31889,1.81906,2.29379,1.79985,3.89281
107293219,Nana33446,22.3392,1.27383,0.840072,1.55622,2.52994,3.08263,10.0408
107293221,Nana01833,2.141574,3.49578,1.80016,1.49862,2.09767,2.00235,5.4328
107293238,Nana15567,48.5654,722.434,749.651,89.1164,40.1335,44.4662,55.2803
107293247,Nana11959,66.2487,31.1566,17.9014,170.057,149.16,31.6111,79.9129
107293261,Nana20691,9.99575,0,0,0.442735,0.569672,0.149434,0.874241
107293263,Nana20689,5.49323,3.75453,1.66656,0.642856,0.735909,3.83049,4.0462
107293267,Nana20113,1.05751,0.0949783,0.019052,0.34812,0.151642,0,0
107293269,Nana24859,0,0,0,0,0.112289,0,0
107293270,Nana24861,0.744084,1.65229,4.65436,3.5441,7.68484,0.149892,0.175384
107293273,Nana24865,6.82467,11.6251,6.5049,4.31432,4.41871,2.70869,8.06744
107293277,Nana12665,0.0219599,0,0,0,0,0,0
107293285,Nana02776,2.35773,3.866,3.16871,0.661757,0.0851491,0.360316,3.65382
107293301,Nana11836,13.3736,8.59424,4.99949,10.0538,12.1084,7.27383,30.046
107293302,Nana11833,0.760371,0.2785,0.167595,0.990662,1.21676,1.00577,6.69315
107293303,Nana11843,75.1447,241.548,274.759,97.0408,70.6675,211.044,284.251
107293319,Nana20189,4.76813,5.10181,4.5486,2.59059,3.16457,1.09819,3.42656
107293336,Nana04812,0.103898,0,0,0,0,0.0877966,0.102728
107293388,Nana33000,7.73586,4.41028,3.3852,3.18712,2.55168,10.2519,10.2314
107293393,Nana33001,230.697,594.089,472.926,236.958,187.889,110.606,71.8984
107293394,Nana32998,7.43864,23.307,14.0509,5.57313,7.56492,30.056,46.6603
107293403,Nana02663,1.9244,314.468,259.858,40.9102,44.3469,75.0777,145.98
107293410,Nana35209,138.603,3.89083,0.67504,0.870358,0.231258,2.44645,2.5612
107293411,Nana35207,2.33364,0.201131,0.408834,0.54185,3.53832,0,0
107293413,Nana35201,1.86204,1.91164,1.15822,3.27157,3.21094,10.3239,39.9405
107293417,Nana35205,24.1496,32.7923,18.1395,25.1218,23.5799,67.8707,212.772
107293418,Nana35204,7.74038,103.483,51.3315,8.07829,4.24439,1.38864,11.3736
107293421,Nana35191,47.358,20.471,6.84431,19.0096,26.2837,71.7501,137.433
107293422,Nana35188,20.8218,1.85911,0.914286,0.541221,0.974954,0.545761,1.27716
107293426,Nana05938,0.209472,0.242851,0.292287,1.44505,1.02546,0.182806,0.855581
107293429,Nana05933,3.37121,9.94988,1.8721,0.768154,5.15635,0,2.16205
107293432,Nana08172,66.7494,9.9467,10.5282,10.496,10.7496,25.0095,67.398
107293434,Nana24556,47.7396,1.18332,0.723767,3.73246,8.4692,2.04803,7.9878
107293436,Nana08620,0.0566355,0.365599,0.0880048,0.590448,0.128925,3.4741,0.223758
107293446,Nana32429,12.4619,48.8171,35.7744,18.9141,14.8198,25.8831,47.7319
107293455,Nana35458,23.3227,5.75112,3.73846,7.82971,10.8058,9.51486,24.3425
107293458,Nana35456,20.1375,11.4992,9.55961,25.6586,22.6625,13.5651,40.445
107293493,Nana22172,0.199229,0,0.0997675,0.42619,0.0959672,0,0
107293501,Nana35493,30.1651,30.3993,20.1293,16.2367,9.82231,55.7647,60.0188
107293504,Nana04529,32.4423,5.76254,4.06799,3.37434,4.47098,4.97894,19.4416
107293508,Nana08214,5.53709,3.16809,1.12516,7.78478,1.76439,4.06151,8.23724
107293513,Nana36827,3.325,0,0.242189,10.3995,4.16301,16.2307,9.49551
107293516,Nana36843,15.2914,3.15242,1.35095,15.0297,19.969,7.04128,18.573
107293518,Nana36836,0,1.72237,1.20965,15.1066,6.30197,9.02357,22.7661
107293522,Nana02859,46.6443,21.7158,16.4312,94.5142,78.9765,83.7707,152.128
107293528,Nana13539,17.55207,14.4601,6.35451,8.62522,10.4492,10.8653,6.99938
107293536,Nana22088,0,0.971626,2.66368,0.113668,0,0,0.361161
107293538,Nana19341,0.129051,0,0,0.100054,0.0901189,0,0
107293539,Nana19347,8.84156,2.84308,1.44739,4.03497,5.13415,3.57048,16.0145
107293545,Nana27570,0,0,0,0,0,0,0
107293549,Nana31400,0.194668,0.0306919,0.00560192,0.0325608,0.0879824,0,0.186626
107293555,Nana12222,1.15579,0,0,0.725506,1.0165,0.912462,1.33455
107293556,Nana12221,0,0.791995,0,0.693158,0.156082,0,0
107293559,Nana12220,20.6627,1.68949,1.03553,6.67645,6.01347,4.00478,7.12253
107293564,Nana08841,0.101833,0.128568,0.0412638,0.462158,1.2488,0,0
107293566,Nana02049,0,0,0,0,0,0,0
107293574,Nana25263,0.509977,0.863554,0.610406,1.09763,0.508438,3.87838,0.648281
107293577,Nana10818,26.6398,59.2417,50.3174,4.79344,9.58261,13.7276,60.0062
107293581,Nana09205,0,15.3045,10.0347,19.3281,15.8262,20.9658,39.2902
107293582,Nana09203,38.3959,50.4326,38.9479,24.3697,26.2692,11.9577,32.0403
107293586,Nana02467,7.00322,20.9992,18.9351,7.00471,7.39352,52.9679,121.522
107293611,Nana06748,8.4347539,1.11702,0.661531,1.9097,6.28485,2.51958,4.72806
107293609,Nana06781,5.5617643,113.044,96.188,33.6549,28.0865,23.6772,55.408
107293616,Nana20264,8.93165,18.4672,14.0235,5.20444,8.14715,14.1973,40.9869
107293619,Nana09326,12.5325,3.5955,1.97235,1.6683,3.23644,4.23097,9.72489
107293621,Nana09324,11.9215,9.60473,12.8255,7.10825,7.87709,24.2668,36.8897
107293636,Nana09920,0,0,0.0584491,0,0,0,0
107293639,Nana13634,1.38938,3.93684,2.1919,2.20345,1.71225,1.49756,8.76122
