Pm_gene_id,Nn_target_id,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1
107296804,Nana12536,19.9409,10.2866,33.5101,30.6791,20.7796,11.1004,2.07834,1.03267,2.62808,9.97987,7.09865,5.55734,27.6726
107296807,Nana12538,0.621333,0.164458,0.209452,0.796727,0.286286,0.136527,0.143986,0.0912096,0.0232587,0.0295786,0.0772699,0,1.29155
107296806,Nana12539,0.557089,0.113426,1.00218,1.01657,0.875646,0.141242,1.09237,0.603905,0.673739,0.856809,0.666158,0.519231,2.06498
114923341,Nana12541,0,0,0.115378,0.117035,0.0548529,0.300826,0,0,0,0,0,0,0.103485
107294901,Nana12549,0,0,0,0,0.0309686,0,0,0,0,0,0.0640825,0,0
107297718,Nana12554,0,0,0,0,0.105423,0,0,0,0,0,0,0,0
107287333,Nana12567,4.14921,6.96267,8.81045,7.92855,15.5486,1.51952,12.8203,4.49055,16.1106,12.3162,10.1514,1.6273,24.045
107284132,Nana12569,1.86101,2.8765,3.4161,2.12216,4.42347,0.854938,4.40955,3.02343,6.03755,7.0072,2.3288,0.918462,4.84934
107284133,Nana12571,0.128841,0.255767,0.0407178,0.206513,3.7361,0.212328,0,0,1.12134,1.19603,0.520741,0.185846,0
107284135,Nana12576,14.7304,17.1834,30.2688,32.721,44.0478,58.2159,29.8747,11.93,45.5738,61.7591,43.1968,11.2271,75.4239
107284126,Nana12577,0.0284589,0.150653,0.0719514,0,0.102621,3.8458,0.0659499,0,0.159798,0.243862,0.424703,0.0328404,2.77499
107284128,Nana12579,1.31387,0.153424,1.53877,2.05639,9.83547,1.27367,1.02983,0.425452,5.72835,4.24951,0.624744,0.267556,5.38919
107301461,Nana12582,4.44456,0,6.51745,8.43481,20.087,0.585967,0.411988,1.40929,3.99302,3.55461,0.884371,0.61546,7.25665
107300863,Nana12583,8.58325,5.61925,11.6406,13.7702,15.0614,5.12561,2.80406,1.80448,9.44415,7.42579,1.33639,0.841818,8.57819
107284131,Nana12584,17.8266,15.5754,23.2462,18.6421,15.0563,4.42096,86.4319,147.486,794.507,141.57,11.6228,4.19412,18.9857
107297945,Nana12586,298.135,1576.65,795.057,398.635,2882.36,1607.18,796.401,2244.59,787.197,1088.94,883.942,573.185,497.516
107297943,Nana12588,12.7098,61.9145,40.5489,18.2281,70.6605,42.8026,33.844,34.0617,58.8639,33.875,22.1107,7.5401,32.3513
107302273,Nana12592,0.737953,2.34391,1.3993,0.378507,3.68108,0,8.37956,6.62975,15.8287,10.4337,3.48737,1.10704,6.77733
107297125,Nana12594,0.102951,0,0.260287,0,2.35117,0,0.954306,2.72032,0.69369,1.4703,0.76819,0.237603,0.466914
107295532,Nana12597,0.723981,1.16643,1.27333,1.21089,4.23756,0.207498,1.31301,0.609944,2.19166,1.25873,1.25267,0.145295,1.78449
107297743,Nana12608,0,0.0314646,0,0,0,0,0,0,0,0,0,0,0
107299156,Nana12610,63.7878,56.7341,92.3003,75.1067,134.193,78.9592,42.4999,32.9123,34.1115,28.1563,27.7967,11.5075,52.6347
107297215,Nana12618,0,1.12405,0,0,0.0364607,0,0,0,0,0,0,0,0
107297214,Nana12621,0,0.149186,0,0,0,0,0,0,0,0,0,0,0
107297781,Nana12625,0.0157897,0,0.0399205,0,0.018979,0,0,0,0,0,0,0,0
107297782,Nana12626,0.131821,0,0,0,0.158447,0,0,0,0,0,0,0,0
107295899,Nana12636,0,0.859602,0,0,0.29277,0,0,0,0,0.463812,0,0,0
107295901,Nana12637,120.5,100.079,186.255,118.574,226.483,86.7018,306.239,513.013,307.428,253.13,92.3857,64.0484,202.868
107283037,Nana12639,9.90675,7.9275,20.8723,17.7846,49.4956,15.339,12.2797,6.2906,7.4514,8.02837,2.19662,1.06344,13.5835
107297536,Nana12644,0.103058,0,0.586256,0.528601,0.0619373,0.509517,0.238825,0.0907718,105.956,46.5835,3.52454,2.14065,18.2286
107293277,Nana12665,0,0.0512643,0,0,0,0,0,0,0.0217504,0.0829815,1.63787,0.558747,0.0219599
107298510,Nana12683,3.10999,1.82927,3.61941,2.532,6.70496,2.27788,9.83815,5.82628,10.0896,8.7421,2.7012,1.02537,9.51509
107284380,Nana12764,0.357954,0.473726,0.905,0.688499,2.04371,0,0.829513,0.630558,0.401985,0.76682,0.890314,0,3.65271
107284390,Nana12766,0.331499,0,0.209529,0.141692,0.232433,2.36733,0.128034,0.0486629,1.36501,0.789052,0.343547,0.127512,2.00459
107284446,Nana12771,3.54427,1.22122,5.32878,4.38342,9.23244,0.760356,3.3291,3.59275,5.40512,5.39123,3.2471,1.18584,4.30391
107284414,Nana12776,5.01458,32.6849,7.22695,4.52413,4.30952,3.66091,9.53877,4.12901,14.2711,14.8131,5.28147,2.01683,7.20428
107298976,Nana12782,0.0438782,0.0619409,0.110935,0.104338,0.0949336,0.462789,0.298268,0.108212,0.643867,0.259014,0.123686,0.00675115,2.587
107298975,Nana12785,1.78937,1.79831,3.39808,2.18682,4.95962,3.89083,8.68868,6.91805,9.99786,7.76128,4.97793,2.47433,5.64788
107298978,Nana12794,2.18791,5.11786,3.26992,2.42958,1.97284,0.598958,12.7807,7.49264,26.1845,11.412,3.50875,1.38633,3.73169
107298609,Nana12798,1.02866,7.52923,1.5965,1.54342,3.28776,1.01606,2.11266,2.292496,1.95496,4.098818,2.48769,0.969163,6.734853
107296223,Nana12810,6.3826,8.36199,5.0882,9.88018,23.0845,4.92756,20.2542,30.1675,36.2906,48.7794,14.3018,9.0241,15.5166
114923267,Nana12814,0.108238,0,0.164192,0.18043,0.234181,0,3.56175,1.94481,5.73726,6.01318,2.67772,0.961747,0.478618
107299869,Nana12817,33.4787,26.7724,49.071,29.513,66.3354,31.8834,26.1857,34.688,27.3669,24.58,14.9416,5.88498,33.5956
107300461,Nana12820,4.82809,3.3226,10.986,6.19099,6.26754,3.81918,15.8876,13.0977,46.4121,24.9608,10.5675,4.90284,11.0579
107300035,Nana12830,27.5165,13.0593,39.5694,33.4406,23.5631,39.421,33.4961,5.24102,6.70594,13.1756,11.5962,14.2615,18.0647
107300324,Nana12839,0.205312,0,0.990974,0.33507,2.01912,0,0,0,0.0419213,0,0.417811,0.12923,0.296275
107299181,Nana12840,2.18312,30.8553,3.43104,1.22135,3.56631,2.02808,5.05911,1.70013,2.4422,4.39386,0.775703,0.515518,1.63425
114923587,Nana12841,0,0.652956,0,0,0,0,0,0,0,0,0,0,0
107299182,Nana12842,78.7157,23.3206,122.323,68.3618,182.007,26.0855,60.3325,76.0599,90.1485,60.2676,43.7905,20.3461,108.178
107296952,Nana12862,2.45436,8.13009,2.95348,2.79313,5.3478,1.16892,0.938579,0.325327,1.26332,2.01868,2.12402,0.664113,7.21644
107296949,Nana12864,0.0359224,0.66832,0.0308654,0.0150103,0.0538988,35.206,0.261384,0.061134,5.11558,8.66115,2.00661,2.8706,17.3027
107296470,Nana12870,24.7358,17.0658,38.1825,27.7151,50.9117,25.3078,109.019,105.536,180.691,112.682,35.9114,26.2765,63.9693
107296471,Nana12872,1.35962,0.181448,2.33017,1.38693,1.18105,0.351474,0.441282,0.207974,0.504679,0.815862,2.57653,0.421902,2.52179
114923596,Nana12876,0.0430378,0,0,0.0551868,0,2.12777,0.0997346,0.0379068,0.241659,0.860504,0.321134,0.0496638,1.56151
107287344,Nana12882,30.8708,11.484,28.0802,28.5181,51.9746,21.0906,44.3193,38.3535,43.9038,41.6287,20.826,15.3444,42.0801
107287341,Nana12884,48.1131,9.85859,60.8989,41.1663,81.1023,21.9666,86.7959,42.2647,73.7617,117.701,113.955,105.674,99.0388
107287331,Nana12893,635.866492,10574.8301,917.25895,411.41206,744.185602,991.796,459.1306002,332.20306,505.78053,788.14069,338.3056763,227.88395,277.616702
107287337,Nana12896,0.0325583,0.215443,0.102895,0.0626237,0.841394,0,0.264074,0.272429,71.3166,110.108,2.16622,1.57798,0.516815
107287336,Nana12899,0.0774056,0.204881,13.8459,0.24814,0.1163,0,11.5699,0.170443,19.8194,7.90412,8.66365,1.9651,10.3123
107287335,Nana12900,12.2331,13.7959,21.1794,16.4272,32.3554,9.8705,25.7378,17.5982,36.4645,31.8694,15.5254,9.61465,17.9438
107284436,Nana12904,4.44821,2.03497,9.71895,10.1402,19.6705,15.2042,0,0,1.60345,5.49001,0,0,172.973
107297901,Nana12911,2.53389,7.7886,3.71981,3.98286,3.83169,5.38817,59.8563,78.9051,2.01945,11.44,3.65944,0.565937,2.22425
107297661,Nana12932,0,0,0,0,0,0,0,0,0,0.0958598,0,0,0.0761038
107298442,Nana12937,4.97491,0.286258,6.56235,6.88775,6.75973,0.950561,2.33916,1.17483,7.53011,6.74453,5.02122,2.37121,10.9543
107299773,Nana12940,2.37559,5.68899,6.7211,2.90113,13.5972,0.372851,9.96164,4.0851,1.14334,5.97762,4.07977,1.82755,28.7306
107294598,Nana12951,26.3307,6.04887,27.1272,31.0813,36.6054,3.27492,14.5062,10.7644,16.9607,11.4941,7.41092,2.86647,31.7695
107296113,Nana12964,0.57525,0,1.04417,0.907859,0.7269,0.777851,1.77742,0.285813,0.861347,0.631958,0.953852,0.102125,18.5969
107296124,Nana12966,41.9071,51.1252,56.136,42.4081,61.1869,42.374,65.9183,99.5597,76.6173,82.978,26.9367,16.9678,44.9449
107296117,Nana12973,0.0456007,0,0.158524,0.0584731,0.14388,0.112724,0.0528369,0.0301231,0.294457,0.569842,0.0992419,0.144709,0.232664
107296118,Nana12986,0.0060327,0,0.488071,0,0.23929,4.77207,8.43621,0.807649,1.66462,0.0861562,1.18253,0.013923,26.4652
107296119,Nana12999,0,0,0.184888,0,0.00878994,0.0964121,0.237253,0.0128821,0.0656992,1.2427,0.0181888,0.033755,1.11106
107296120,Nana13008,0.36816,0.0729272,0.481109,0.500881,0.438227,0.181624,0.731813,0.689295,3.70107,17.3141,1.17973,0.906003,2.04067
107296127,Nana13015,50.3145,21.7964,58.2083,44.5597,107.584,60.8205,103.309,148.783,106.81,107.508,45.7359,34.0305,83.2006
107296122,Nana13019,1.31733,0.522779,2.02327,1.49542,3.12264,1.06681,3.36678,3.69781,6.68482,8.19518,4.05776,2.3656,3.09427
107296123,Nana13048,0.0598762,0.316967,0,0,0.0539776,0,0,0.131844,0.706034,2.69364,0,0,0.101833
107300264,Nana13063,0.0251274,0.169048,0,0.0644411,0.0472442,0,0,0,0.848497,7.55161,0,0.057992,0.17094
107299409,Nana13091,1.11651,0.689557,2.90124,3.13381,5.91239,7.27822,24.4076,13.2213,8.49832,9.88621,12.9131,2.53387,30.1853
107299408,Nana13092,12.626,6.34811,16.9229,12.3607,16.7839,8.85505,21.2696,14.8987,25.2892,33.4948,15.6588,8.07662,24.7745
107298160,Nana13125,0.843376,0.595782,1.24307,0.984452,3.80975,5.90203,7.08355,3.2879,2.95157,42.1617,1.0171,0.109479,76.182
107295719,Nana13132,0,0,0,0,0,0,0,0,0,0,0,0,0
107299097,Nana13134,0,0.174448,0,0,0.19805,0,0,0,0,0.282379,0.0819638,0.0760548,0.0747276
107298444,Nana13144,0.584095,5.21602,1.55061,0.294493,0.292379,0.504641,4.28792,0.551763,2.12544,2.37523,2.65531,0.918429,2.5948
114923489,Nana13149,0,0,0,0,0,0,0,0,0,0,0,0,0
107298443,Nana13152,4.26176,3.23767,4.17256,2.52644,7.69391,2.14664,2.09935,2.81443,2.64513,2.04963,1.49238,0.24178,4.3587
107298447,Nana13155,8.36955,4.2059,9.56202,8.85737,14.8456,10.6306,33.9466,4.89912,21.0707,21.1759,7.56163,7.6735,20.0464
107299511,Nana13159,0.174341,0,6.75863,2.83171,0.0349259,1.53233,0,0.511855,0.522098,0,1.95132,0,12.7169
107299508,Nana13160,33.3993,22.1119,49.8763,43.3222,76.2783,38.0398,59.0111,56.2935,90.4253,131.479,49.7345,38.5608,63.679
107299719,Nana13164,140.793,46.0426,285.475,190.096,699.277,528.55,3.77918,0.136798,5.49421,49.5752,0.772605,0,15.1445
107297582,Nana13189,0,0,0,0,0,0,0,0,0,0,0,0,0
107297584,Nana13194,1.0376,0,0.771566,1.09571,2.05418,23.3359,0,0,0,0,0.151809,0,58.2692
107298449,Nana13209,5.67799,14.811,10.6105,10.1298,19.7822,28.2074,30.8928,26.8173,18.2976,29.8507,10.8477,7.78664,17.914
107301533,Nana13216,0.707312,0.823747,1.96709,1.66884,2.63555,2.05153,337.656,198.16,79.94,18.4251,4.50367,0.261187,6.64028
107297662,Nana13223,0,0,0,0,0,0.251507,0,0,0,0,0,0,0.0865187
107302758,Nana13239,21.9464,65.4948,32.1124,28.32,49.1735,20.0534,32.5114,34.2721,42.5088,46.1057,21.8786,6.70739,45.3072
107299513,Nana13241,0.363876,0.0356714,0.340731,0.397468,0.48597,0.133259,0.374772,0.118702,0.756732,0.673648,0.703923,0.0155518,1.00851
107299514,Nana13244,46.3671,75.2616,39.4382,45.9109,49.421,73.2749,41.4144,59.5008,46.76,49.9057,27.2657,22.607,56.9588
107294596,Nana13251,1.16805,0.447476,1.55428,1.71456,2.85413,0.962465,9.90121,13.821,6.02359,8.12127,1.87309,0.780351,4.98377
107297978,Nana13255,0.0526339,0.39008,1.46379,1.02587,0.0506121,0.485744,0.341523,0.296697,0.236433,0.420948,1.12585,0.0242949,5.46646
107297724,Nana13258,1.03504,3.95721,1.88995,1.22891,3.52496,0.884457,9.94966,6.07764,4.86469,9.25243,2.76508,1.63677,6.60667
107297725,Nana13262,195.182,19.2417,270.778,231.31,510.462,50.7073,117.534,273.392,61.1341,79.9186,67.6997,37.0671,134.18
107299938,Nana13263,0.456669,1.01788,0.546905,0.55476,0.520019,0.158439,3.8989,1.38231,0.701784,1.38745,2.86949,0.166414,0.817549
107299800,Nana13267,0,0,0,0,0,0,0,0,0,0,0,0,0.15148
107299781,Nana13272,6.75489,4.4741,8.75273,8.92014,12.6907,2.6571,7.8042,8.50921,7.24264,7.47435,4.39024,2.3257,14.2046
107299780,Nana13273,12.9668,10.8204,15.4496,13.7057,31.2484,5.75456,22.2036,22.9543,26.6846,28.9485,11.1211,7.2727,28.1969
107300057,Nana13276,0.128901,0,0,0.192837,0,0,0,0,0.337767,0.306818,0.133586,0.123956,0
107298110,Nana13293,0.0174034,0.552772,0.220002,0.0892647,0.397454,0.0573613,0.322642,0.122629,0.117265,0.0497095,0.0216432,0,0.828761
107297746,Nana13302,0.395777,0.814772,1.38976,0.620277,1.79716,0.869648,1.22288,2.9824,3.20999,2.13532,1.09376,0.862675,2.64258
107298189,Nana13303,0.0381536,0,0,0,0,0,0,0,0,0,0,0,0
107298843,Nana13307,1.77693,1.997,3.21678,2.1655,6.17322,0.949489,9.93419,9.02079,8.61147,9.71196,3.70196,2.06536,4.78212
107298844,Nana13310,0,0,0,0,0.554857,0,0,0,0,0.219754,0,0,0.174464
107300015,Nana13314,1.35569,0.624054,1.49023,2.04071,0.991879,0.194275,0.546372,1.03832,2.38296,4.71406,1.17284,0.680178,3.00739
107294814,Nana13319,0,0,0,0,0,0,0,0,0,0,0,0,0
107294813,Nana13320,12.79658,2.70309,13.07504,15.53163,13.12634,3.29018,11.843209,8.056267,19.55357,21.45013,12.10874,2.2872747,21.90575
114923139,Nana13326,4.18375,5.01042,3.64227,6.31175,5.95872,2.84509,17.1058,13.9566,18.4026,18.5527,6.85973,3.95445,8.35133
107294812,Nana13330,0.465168,3.85429,0.664732,0.466809,0.802222,0.26664,4.1244,0.855048,8.04021,10.9181,3.87336,2.33384,1.69691
107298812,Nana13332,0,0,0,0,0,0,0,0,0,0,0,0,0.0137141
107298813,Nana13333,0.220793,4.09085,0.558222,0.28312,30.7852,0,1.02332,20.4194,0.495905,0.630653,0,0,0.25034
107293440,Nana13337,3.49268,2.79419,4.74172,5.76028,6.47945,1.11046,2.49842,0.731977,3.00163,4.4588,3.99439,1.60698,16.1714
107297285,Nana13343,1.2325,1.39189,1.57881,1.93864,3.61471,0.649964,1.67561,1.38951,3.72785,6.24282,1.43057,0.530973,9.53979
107297995,Nana13355,1.72702,2.61695,2.30491,2.25569,2.4342477,1.14267,5.858911,4.20712,2.98488,6.80335,5.01406,0.889028,2.35849
107297994,Nana13356,0.00953729,0,0.0311254,0.0523126,0.0721649,0.0513999,0.166662,0.0668455,0.310984,0.313932,0.05537,0.0427675,0.25313
107297032,Nana13358,1.14543,2.31018,2.69104,1.49242,1.87165,1.958698,5.60752,2.697708,3.33797,5.74082,9.67454,0.457175,12.0424
107298195,Nana13368,0,0,0,0,0,0,0,0,0,0,0,0,0
107296409,Nana13377,0.0320836,0,0.0162588,0.0877741,0.192917,0,0.029744,0.0339264,0.0144274,0.0367201,0.30352,0.087852,0.0296336
107298772,Nana13383,0.127729,0.127004,0.0532047,0.174329,0.160585,0,0,0.0211312,0.116751,0.417612,0.079563,0.0576767,0.208549
107298771,Nana13402,0.162818,0.287304,0.0686078,0.139187,0.163088,0.178882,0.628852,0.143407,0,0.15502,0.269978,0.0626286,1.47686
107300912,Nana13407,69.4757,1037.89,112.306,28.4183,23.7258,133.088,4.84883,3.66706,15.2495,27.9614,13.8337,1.18262,19.2705
107299506,Nana13414,0.0375241,0,0,0.192467,0,0,0.869574,0,1.85415,2.14361,1.02664,0.259808,0
107300412,Nana13423,0.00939079,0,0,0.0481667,0,0,0,0,0.0210919,0.026823,0.303642,0.0216732,0.12777
107298406,Nana13431,0,0,0.481844,0.162922,0,0,0.294435,0.55954,11.1294,8.52838,31.7596,8.65039,1.15247
107288171,Nana13434,12.1784,3.87078,15.2801,13.286,36.6433,0.831069,6.80864,3.1253,5.78535,3.78688,3.84099,1.17625,13.8087
107295040,Nana13438,0.0202247,0,0,0.155603,0.0243097,0,1.12484,0.427524,0.408824,0.173304,0,0,0.0917248
107295041,Nana13439,13.65967,30.40141,19.87271,20.40575,34.6513,9.733672,28.8307,14.41282,24.2004,25.80365,14.62411,3.90052,49.4358
107294574,Nana13445,0,0,0,0,0,0,0,0,2.95524,6.84193,0,0,0
107296136,Nana13447,1.15625,3.6245,1.71553,1.6773,4.46509,1.23564,5.72157,6.22153,4.21521,5.74068,2.74695,1.15655,11.2841
107296105,Nana13451,3.7122,4.28636,5.93358,5.55239,7.04038,0.722623,5.75043,8.13238,8.44956,7.69264,4.91398,1.04649,12.3896
107296102,Nana13452,0.00524073,0,0,0,0.00629927,0,0,0.00923187,0.0117708,0.0149691,0,0.0241903,0.0237682
114923681,Nana13455,0,0,0,0,0,0,0,0,0,0,1.23899,0,0
107295727,Nana13457,0,0,0,0.0813364,0,0,0,0.558686,0,0.0905889,0.394417,0.292786,0
107300122,Nana13458,0,0,0,0,0,2.84081,0.142668,0,0,0,0.229687,0,2.2337
107300022,Nana13459,0,0,0,0,0.0263853,0.578811,0,0,0,0,0.163795,0,1.64268
107296202,Nana13467,13.9804,0.853473,0,14.7668,20.2924,5.31391,0.213495,0.568012,0.258651,1.77623,0.114572,0,1.77576
107296203,Nana13469,8.17866,0.212441,12.4594,11.8768,9.47367,1.64015,0.0371992,0,0.216323,1.44429,0.578924,0.314903,14.4876
107299468,Nana13470,1.90603,5.23215,3.81207,3.86707,9.41075,4.23852,8.05867,7.81913,9.05119,10.46,5.04655,1.55787,24.8101
107297337,Nana13471,374.276,1153.52,673.661,499.68,1936.9,1415.15,807.907,1375.87,749.158,1456.72,837.738,537.244,530.887
107298950,Nana13473,0,0,0,0,0,0,0,0,0,0,0,0,0
107296589,Nana13474,1.639342,1.607523,2.283502,2.5054777,3.6470891,0.3909691,7.249101,8.27666,16.313525,13.1245559,4.86837,2.048003,3.958127
107299213,Nana13476,3.49041,11.0685,5.68415,4.52615,7.53283,2.33421,6.46044,7.92086,6.93058,5.94006,3.45301,0.856148,9.69938
107289394,Nana13478,0,0,0.0262489,0,0,0,0,0,1.30584,0.266893,0.284052,0,0
107289392,Nana13480,0.0123169,0.652019,0.186841,0.0315875,0.192461,0,0.171257,0.455635,0.746924,0.281446,0.796506,0.369542,1.06135
107289389,Nana13481,17.7037,95.1782,38.225,23.3692,48.4407,12.3907,21.8742,20.4788,22.7609,15.494,14.2034,3.08856,41.8367
107289388,Nana13482,8.84368,16.0076,16.1277,13.881,24.601,11.6666,38.6985,28.6996,46.4324,77.8897,35.8098,48.2259,43.6418
107289391,Nana13485,1.02705,0.269598,2.16744,2.08974,2.46899,0.111905,2.95048,2.21292,3.94628,4.31549,2.5545,0.685636,4.79269
107299371,Nana13489,0,0,0,0,0,0,0.783558,1.93578,1.89857,1.44868,0.420495,0.39018,0
107292003,Nana13490,0,0,0,0,0.0214105,0,0.5779,0.941343,1.24023,1.62811,0.354434,0.0822203,0.0403928
107296405,Nana13507,0.238555,0.184223,0.0154596,0.225592,0,1.78621,0.0277849,0,2.32665,20.9457,0.496371,0.0271735,31.102
107296406,Nana13510,1.2612,3.53967,1.96542,2.13306,2.39154,0.215012,3.98089,3.59109,10.2196,14.2077,2.83944,1.22954,1.50394
107296408,Nana13512,4.00463,5.00689,7.07206,5.10928,14.8759,2.78576,6.80861,3.97032,18.4861,22.7045,3.25341,0.835993,7.02757
107296407,Nana13513,0.00902443,0.143318,0.0152107,0.00771461,0,0,0,0,0,0.0257766,0,0.0138851,0
107298680,Nana13518,0,0,0,0,0,0,0,0,0,0,0,0,0
114923129,Nana13522,0.0597077,0.0131698,0.0188696,0.0574218,0.0149516,0.131197,0.0691825,0.0175298,0.0279384,0.262921,2.54937,0.0631585,2.93358
107294712,Nana13523,0,0,0,0,0,0,0,0,0,0,0.740375,0,0.0843763
107294713,Nana13526,0.746027,51.7651,0.804782,0.755552,10.6997,0.537268,10.4507,27.705,3.18512,2.48238,0.944544,0.309171,1.83399
107294710,Nana13527,0.653498,1.86336,1.12336,1.02233,1.99978,1.4199,22.4072,15.5504,5.47478,4.79401,2.05377,0.4647,1.09204
107301003,Nana13528,0.267038,0.293937,0.70045,0.409589,1.45889,1.40753,4.9313,4.41251,7.53131,5.38369,1.65952,0.182751,4.25792
107295542,Nana13530,7.50451,9.39581,35.0677,15.3875,56.7772,58.4909,384.586,86.9056,387.396,297.841,34.9783,2.54511,309.288
107295541,Nana13531,4.51332,29.7761,8.20233,6.40824,19.7356,5.2749,14.9941,17.0623,26.7546,26.515,8.46679,2.77967,11.0779
107293527,Nana13538,0.0178827,0.0567993,0.0135636,0.0137584,0,0.0117882,0.00828816,0.0535524,0.0602471,0.689558,0.0667174,0.074289,0.0608272
107293528,Nana13539,6.64504,6.76661,11.01822,8.45743,10.63593,4.31884,19.95144,14.161013,39.5693531,25.8033,10.85202,4.90592,17.55207
107302917,Nana13542,0.432626,0,0.237781,0.771828,0.0452183,0,0,0.0662694,1.56315,11.5512,1.16961,0.477527,4.00948
107302920,Nana13543,5.86424,20.8094,11.0247,9.80582,24.0121,4.3896,12.6438,15.4386,19.8291,23.1924,8.76211,3.96606,17.1461
107302916,Nana13545,1.33112,0.669715,1.79396,2.08775,4.03963,1.19655,1.60608,1.55031,2.87853,3.04795,2.70884,0.761681,5.07658
114923948,Nana13546,0,0,0,0,0.0309686,0,0,0,0.0578677,0.147183,0,0,0.0584249
114923947,Nana13547,0,0,0,0,0,0,0,0,0,0,0,0,0
107292144,Nana13556,0,0,0,0,0,0.367437,0.117428,23.4852,297.015,63.5976,10.108,2.40915,0.183853
107292143,Nana13557,0,0,0,0,0,0,0.0303353,0.0461191,0.529222,0.0186951,0.0976764,0.0302115,0
107296079,Nana13565,0,0,0,0,0,0.455592,0,0,0,0,0,0,0.313449
107294610,Nana13567,0.0697581,0.492372,0,0.775233,0.111798,0.153281,0,0,2.97688,5.31335,0.231339,0.160996,1.05458
107295464,Nana13569,0.252307,0.0809479,0.502586,0.392158,1.25903,0.503999,0,0,0.274757,0.393091,0.247215,0.15881,4.36909
107296948,Nana13574,3.65835,4.8237,9.35165,5.31422,10.7174,2.31368,5.56842,5.2554,8.30767,8.36721,5.90942,1.91607,8.72441
107296945,Nana13575,0.0573224,0.37931,1.01448,0.294015,0,1.88933,0.0664187,0.0252442,0.0643735,0.245596,0.213861,0.0330738,2.46975
107296946,Nana13576,7.17702,12.3698,16.0636,10.5299,27.6321,28.093,27.3845,18.2879,36.563,45.8941,45.7481,55.6498,22.6083
107292017,Nana13586,0,0,0,0,0,0,0,0.0628774,0,0.101953,0,0.0823792,0
107287085,Nana13589,1.33813,1.89342,0.908216,2.0535,6.74703,0.831512,0.495999,12.0956,0.646876,1.10438,1.05757,0.518956,9.83363
107287087,Nana13591,6.65495,1.58637,11.6064,10.4775,4.40525,2.33642,4.37263,0.878958,1.5974,3.66846,4.89828,1.032,16.4565
107286076,Nana13601,0.0606082,0.0229173,0.0766166,0.177639,0.0208143,0,0.100323,0.0152521,3.4129,18.375,0.172282,0.00999134,0.589019
107286072,Nana13602,2.15526,0.555277,2.36859,3.58518,1.88328,3.11994,5.73062,5.97288,6.83624,10.7121,2.27583,0.466995,12.8186
107290412,Nana13607,0.317758,0,0.155492,0.052575,0.0123206,0,0,0,0.0690666,1.3175,3.05936,1.7506,0
107290413,Nana13608,1.96646,2.21032,2.92855,1.93435,6.71861,0.799078,5.05642,5.64686,6.35279,4.07796,2.51252,0.901469,3.94001
107290411,Nana13609,3.98768,5.67696,7.99943,5.90242,11.5741,5.57143,10.1557,5.7879,13.3016,11.1012,5.24762,2.26263,9.03883
107289384,Nana13611,6.27914,14.8015,11.55299,10.57163,14.00017,3.8957,10.58935,12.52463,14.64131,19.94316,10.92837,4.90432,19.02135
107289383,Nana13612,0.423455,10.3931,0.0973276,0.592354,0.277629,0.253763,0.178419,0,0.0864624,0.659737,0.574489,0.355382,1.04754
107289380,Nana13613,1.93581,0.245943,2.93654,4.4085,12.4717,2.34798,4.52189,4.50127,26.0176,19.5515,5.54666,1.96579,15.3465
107289382,Nana13615,0.432204,0.426034,0.474769,0.73385,0.530251,0.275083,4.66943,5.93856,0.776589,1.1068,1.54206,0.116947,0.946289
107289379,Nana13616,3.54257,4.81541,7.30832,6.44128,15.8176,3.29799,12.0741,10.1485,6.18599,10.9054,19.9917,2.74087,14.6169
107289378,Nana13619,18.2353,3.21775,9.06174,15.4811,13.7306,8.7046,219.839,616.053,56.398,46.3982,7.8199,3.04758,67.1126
107289376,Nana13621,4.39242,8.21231,6.49219,5.456,12.0079,7.36881,30.1459,21.3483,15.3555,15.0279,8.95482,2.62469,19.566
107289377,Nana13622,11.6126,22.4958,18.0957,15.5689,20.8742,7.53284,10.1442,9.93915,19.5845,14.9091,12.0494,3.90975,16.5434
107289387,Nana13626,0.461319,0,1.57798,1.80943,3.13128,1.07329,6.7916,4.11101,2.86459,2.09277,1.28239,0.8768,6.64585
107289375,Nana13627,1.94203,2.14349,4.06228,3.12189,6.87267,3.92724,4.60943,2.40334,4.70359,4.5415,3.67563,1.04164,8.73748
107289373,Nana13628,0.96689,2.55922,2.29176,1.61178,2.766,0.956054,1.77011,0.838843,2.42682,2.40271,1.8758,0.66945,2.49404
107289381,Nana13630,0,0,0,0,0,0,0,0,0,0,0,0,0
107290823,Nana13631,0.529209,1.20848,0.673361,1.01124,1.73369,4.81097,3.86348,3.05261,1.7868,3.06269,4.29292,1.37305,10.6986
107290825,Nana13632,3.91368,1.40714,13.1922,7.80347,19.0199,3.82494,2.98084,1.28289,1.17251,2.31401,0.790551,0.300242,8.05289
107293639,Nana13634,0.685314,0.399867,0.723423,0.78664,1.19823,0.251922,0.894794,0.276225,0.467473,0.756245,0.309445,0.121828,1.38938
107293641,Nana13636,2.45015,4.48376,5.44477,3.89212,5.38907,1.44428,5.17637,4.01956,7.77751,5.28122,3.82126,1.38131,5.87113
